body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
37.4,36,5333,2.8,63,4,healthy
38.1,26,8704,5.9,47,6.6,healthy
39.7,23,13249,5.8,41,6.6,healthy
39.9,20,11750,7.2,52,5.1,healthy
40.4,32,5335,2.8,49,6.1,unhealthy
40.2,31,12617,3.7,41,3.8,unhealthy
40.6,29,5004,3.8,47,4.4,healthy
40.5,28,5004,7,38,4.5,healthy
40.4,16,5595,4.7,49,6.4,healthy
40.3,19,13257,3.5,70,3.2,healthy
39.6,30,13257,2.8,62,6.8,healthy
40.4,24,5004,2.8,67,3.6,healthy
39.1,16,5378,7.2,42,3.2,healthy
39.7,21,13257,2.8,76,4.1,healthy
40.1,19,5004,3.5,69,3.7,healthy
39.7,24,13108,2.8,39,5.9,healthy
39.9,23,5004,3.6,48,5.1,healthy
40.3,26,5004,2.8,44,3.1,healthy
40.5,19,5055,4.6,70,6.6,healthy
39.9,28,13256,3.5,65,6.5,healthy
39.4,19,13257,2.8,62,6.2,healthy
39.9,21,13224,6.4,71,5.3,healthy
40.5,19,6336,7.2,65,5.6,healthy
40.5,17,12872,3.1,51,6.3,healthy
40.2,14,13257,2.8,55,6.1,healthy
39.5,32,13241,2.8,57,6.5,healthy
37,29,13257,3,64,6.3,healthy
40.1,35,13257,2.8,66,6.3,healthy
40.2,21,5004,7.2,38,3.3,healthy
39.1,12,12665,2.9,58,6.1,healthy
40.4,33,8962,3,56,5.1,healthy
39.2,26,13257,2.9,69,6.2,healthy
40.1,25,5009,7.2,41,3.1,healthy
40.5,22,5587,2.9,60,3.6,healthy
40.1,42,5004,2.8,37,5.4,unhealthy
40.6,32,5004,4.8,47,3.4,unhealthy
38.9,21,12378,5.3,43,6.3,healthy
40.4,22,5004,7.2,40,3.6,healthy
40.6,34,5004,7.2,38,5.4,unhealthy
40.4,17,5067,6.2,39,3.8,healthy
38.1,25,13247,3.2,64,6.8,healthy
39.8,29,13257,2.8,49,5.4,healthy
40.4,19,6244,7.2,65,4.4,healthy
40.1,36,13060,3.1,66,6.4,healthy
40.3,29,6075,3.4,44,4,healthy
40.6,31,5636,7.1,38,3.1,unhealthy
40.6,34,5004,6.8,68,5,healthy
38.5,30,12367,4.7,71,6.7,healthy
40.1,24,13257,3.2,62,5.1,healthy
40,17,13015,7,63,3.3,healthy
37.7,32,10317,2.8,53,6.1,healthy
40.2,19,5776,4.1,81,6.5,healthy
40.1,34,13257,2.8,80,6.2,healthy
39.5,15,5004,7.1,72,3.8,healthy
39.7,28,13257,2.8,67,6.5,healthy
39.8,32,13151,3.2,49,5.2,healthy
40.4,28,5004,4.4,56,6.9,healthy
40.4,21,5004,7.2,53,6.7,healthy
40.5,24,5004,7.1,42,3.9,healthy
37.8,38,5124,3.2,69,4.3,healthy
39.3,38,5004,7.2,43,6.5,healthy
39.7,28,11824,3.3,59,6.7,healthy
40.6,28,5004,4.8,38,3.5,healthy
40.4,23,6049,7.2,45,5.6,healthy
39,36,13257,2.8,82,5.7,healthy
40.4,22,7032,7.1,46,4.4,healthy
40.2,39,5004,7.2,58,4.4,healthy
40.3,18,12009,7.2,44,4.8,healthy
40.6,41,8434,6.5,39,4.5,unhealthy
38.7,29,13257,4,41,4,healthy
39.1,22,7135,3.5,42,5.2,healthy
39.8,20,13244,2.8,61,6.1,healthy
40.2,15,8460,4.2,71,3.4,healthy
39.2,36,5532,7.2,47,3.9,healthy
40.4,24,8777,2.8,72,3.3,healthy
40.4,34,5004,6.9,38,3.8,unhealthy
38.8,28,12479,2.8,71,6,healthy
40.6,21,12695,7.2,56,4.2,healthy
40.2,19,11699,3.3,49,5.9,healthy
40.1,23,7177,5.8,52,6.5,healthy
40.5,36,5052,3.1,45,3.8,unhealthy
38.7,31,13257,2.9,63,5.4,healthy
36.2,19,13257,2.8,49,5.1,healthy
40.5,30,13257,2.8,80,7,healthy
40.2,14,13256,5.4,50,6.6,unhealthy
40.5,35,11678,7.1,71,5.7,healthy
39,22,5004,7.2,38,3.1,healthy
40.3,21,5095,7.1,38,3.7,healthy
40.4,36,5700,7,47,5.3,unhealthy
40.6,25,5004,7.2,37,3.4,healthy
40.6,18,12099,2.8,37,6,healthy
40.5,28,12451,7.2,46,6.4,healthy
40.1,31,13257,3.1,63,6.4,healthy
39.4,24,5004,3.4,66,3.5,healthy
40.2,21,6980,7.2,38,5.3,healthy
38.8,32,13256,2.8,46,5.8,healthy
40.4,30,6381,2.9,41,5.8,healthy
40.3,24,5004,7.1,37,3.3,healthy
39.2,34,5004,7.2,52,3.5,healthy
40,34,13257,2.8,65,6.5,healthy
39.7,25,5004,7.1,37,3.4,healthy
39.3,32,13212,6.4,46,4.6,healthy
39.7,13,12982,7.2,59,5.3,healthy
40.5,19,5004,2.9,51,5,healthy
35,20,13257,3.2,78,7,healthy
40.3,12,7649,2.8,59,5.8,healthy
39.3,28,6311,3.3,52,5.9,healthy
40.6,28,5241,7.2,42,4.4,healthy
40,36,5004,6.1,60,3.8,healthy
40.6,23,13206,7.2,40,3.9,healthy
40.4,23,5004,7.1,49,3.1,healthy
40.6,21,5004,6.8,40,3.7,healthy
39.5,28,13257,4.2,52,6.9,healthy
40.4,33,11980,6.7,62,6.5,healthy
40.5,28,5004,7.2,40,5,healthy
37.9,26,13257,2.8,80,5.6,healthy
40.5,14,5004,7.2,37,3.5,unhealthy
40.4,21,6439,7.1,74,6.2,healthy
40.4,18,5004,7.2,44,3.8,healthy
40.6,18,5004,3.3,41,3.9,healthy
40.6,14,5004,7.2,38,4,unhealthy
39.9,19,5801,6.2,54,4.6,healthy
40.5,25,10486,6.9,55,5.7,healthy
40.3,29,5004,6.7,49,3.8,healthy
40.1,32,5004,6.6,38,3.9,unhealthy
40.6,14,5139,7.1,49,5.9,unhealthy
39.9,27,11292,7,60,5.2,healthy
39.7,20,10958,7.1,56,5.8,healthy
38.4,21,13257,3.3,66,5.8,healthy
38.8,36,13096,2.8,78,4.8,healthy
38.1,19,13257,2.8,82,6.5,healthy
39.8,23,5004,7.2,39,4.1,healthy
40.6,33,5004,7.2,42,4.2,unhealthy
36.8,24,13257,2.8,62,6.7,healthy
40.6,20,12989,2.8,61,3.7,healthy
40.4,14,5055,5.1,44,4.3,unhealthy
40.6,32,13257,2.8,55,6.5,healthy
37.7,23,5004,3.1,43,3.4,healthy
40.6,25,5004,5.8,51,5.9,healthy
39.1,19,9522,7.2,47,3.8,healthy
40.5,31,5004,7.2,47,5.6,unhealthy
40.3,21,5205,3.1,39,6,healthy
39.8,22,5004,7.1,48,3,healthy
40.6,24,5004,6.8,81,4.5,healthy
40,17,13257,2.8,59,6,healthy
40.4,32,6823,6.9,43,5.4,unhealthy
40.5,27,6971,6,51,6.3,healthy
40.5,18,13257,5.2,43,4.9,healthy
40.3,32,9372,7.1,45,4.3,unhealthy
39.2,29,12767,2.8,48,4,healthy
40.5,19,13257,2.8,51,6.3,healthy
40.4,30,13257,3,65,7,healthy
40.5,21,6393,6.2,45,3.4,healthy
40.3,33,11750,2.9,71,5.5,healthy
40.6,31,5004,7.2,43,3.5,unhealthy
39.7,23,9926,6.2,45,5.2,healthy
40,17,5385,7,47,4.8,healthy
38.5,32,7027,2.8,39,4.4,healthy
40.6,29,5004,2.8,40,6.4,healthy
40.4,18,6554,7.2,46,3.4,healthy
40.6,19,5004,4.1,52,5,healthy
39.6,28,13256,3,70,5.2,healthy
40.5,33,5004,2.8,56,3.8,healthy
40,29,9829,2.8,65,7,healthy
40.5,27,5004,7.2,44,3.4,healthy
37.5,40,9230,2.8,77,7,healthy
39.5,30,5004,3.1,50,6.4,healthy
40.3,21,12702,2.8,68,6.4,healthy
39,34,12647,7.2,55,3.5,healthy
40.2,30,13256,2.8,56,3.5,healthy
40.3,11,5004,3.3,54,6.8,unhealthy
40,25,13131,3.9,48,3.5,healthy
40.6,24,7179,2.8,56,3.2,healthy
40.5,33,5290,3.8,47,7,unhealthy
39.4,33,13257,5.7,66,5.4,healthy
38.8,25,5319,2.8,53,4.8,healthy
40.6,13,13152,3.2,37,5.4,unhealthy
39.4,18,13257,3.7,65,4.7,healthy
39.8,29,5004,4.7,53,5.1,healthy
40.6,18,5004,6.3,53,5.9,healthy
40.6,35,13257,7.2,68,4.6,healthy
39.8,28,13215,4,62,5.9,healthy
40.5,23,5197,2.8,49,5.5,healthy
40,25,13257,2.8,66,6,healthy
40.6,29,7695,4.8,59,3.9,healthy
40.4,43,12476,2.8,38,6.9,unhealthy
38.1,29,13257,2.8,78,6.6,healthy
38.4,19,13257,2.8,47,6.4,healthy
38.4,27,5069,6.2,67,6.7,healthy
39.7,21,6912,2.8,44,5.5,healthy
40.5,27,5070,6.5,49,3.9,healthy
40.1,24,11835,2.8,40,4,healthy
40.5,23,6288,3.8,47,5.1,healthy
37.8,25,12957,2.8,60,4.2,healthy
40.6,20,10561,3.1,37,6.5,healthy
39.7,30,13257,4.8,55,5.5,healthy
40.4,17,13257,2.8,77,7,healthy
38.1,15,5025,3.1,47,3.1,healthy
40.5,36,10672,3.2,45,6.6,unhealthy
40.6,16,5004,7.2,41,3,healthy
40.4,24,13246,7,56,5.3,healthy
40.1,16,5004,2.8,43,4.2,healthy
39,23,13252,5.4,81,3.8,healthy
40.2,14,5004,3.2,42,5.9,unhealthy
40.6,17,13245,6.8,48,5.9,healthy
40.2,39,12880,2.8,45,6.1,unhealthy
40.6,24,5004,7.2,37,5.5,healthy
40.5,20,5004,7.1,45,3.2,healthy
40.6,27,5004,6.8,37,3.1,healthy
40.6,19,12826,4.4,51,5,healthy
40,16,5004,7.2,41,3.4,healthy
39.8,23,7347,7.2,50,3.8,healthy
38.5,15,13257,2.8,58,6.8,healthy
40.6,14,10408,5.3,53,6,unhealthy
39.8,34,13254,2.8,73,6.6,healthy
40.2,26,5004,7,50,6.8,healthy
39.6,27,13246,2.8,83,3.9,healthy
37.7,41,13036,2.8,63,5.8,healthy
40.4,13,13257,6.5,56,5,healthy
40.2,37,5004,2.9,53,5.7,unhealthy
39.5,30,5571,6.4,61,6.8,healthy
40.4,28,5004,7.2,67,5.3,healthy
39.4,36,8379,4.5,54,3.4,unhealthy
40.6,42,13242,4.5,71,6.6,healthy
40.5,24,13240,5.5,58,6.4,healthy
40.3,19,5004,7.1,45,4.5,healthy
39.2,23,9565,3.9,53,6.8,healthy
40.1,31,13257,2.8,63,6.8,healthy
40.4,19,5004,7.2,37,3.5,healthy
40.4,15,5004,5.1,71,4.2,healthy
40.5,31,6707,6.8,39,5.8,unhealthy
40.5,27,11702,3.6,50,5.6,healthy
40.1,31,11939,7,50,6.6,unhealthy
40.6,22,5004,7.2,49,4.1,healthy
39.8,17,5930,7,81,4.9,healthy
40.1,19,11978,2.8,40,4.4,healthy
39.8,21,13255,6.7,52,3.9,healthy
39.8,22,5004,7.2,37,3.9,healthy
40.2,25,12960,6.1,55,6.6,healthy
38.8,28,13257,2.8,82,6.6,healthy
39.5,13,13257,2.9,61,4.8,healthy
39.5,16,7849,2.8,57,6.8,healthy
39.8,26,13257,2.9,65,4.8,healthy
40.3,29,5725,7.2,44,6.3,healthy
39.6,27,13208,3.3,60,6.6,healthy
38.7,14,13107,4.8,78,6.3,healthy
40.1,21,8043,3.9,40,5.8,healthy
39.9,29,13239,2.8,54,6.1,healthy
40.4,22,6860,6.1,56,3.8,healthy
40.5,22,5004,7.2,38,4.6,healthy
40.6,30,5004,7.2,40,4.8,healthy
39.2,21,6641,6.1,64,5.9,healthy
40.6,21,13256,3.3,61,3.4,healthy
40.4,31,13021,2.8,40,6.5,unhealthy
40.6,31,5004,6.6,41,6.2,unhealthy
40.4,28,13160,2.8,42,3.8,healthy
38.6,25,13257,3,41,6.9,healthy
38.7,31,13156,2.8,42,4.2,healthy
40.4,19,5004,4.6,52,4.7,healthy
36.7,22,5004,3.4,50,6.3,healthy
40.3,30,9488,3.8,70,5.1,healthy
39.1,14,9862,5.2,55,3.3,healthy
39.9,19,13257,5.3,67,6.9,healthy
40.6,34,5004,7.1,42,3.4,unhealthy
40.4,42,5004,6.9,58,6.3,healthy
40.6,32,5004,7.2,39,5.6,unhealthy
40.6,20,5004,3.1,42,4.3,healthy
40.3,20,5004,4.2,39,3.5,healthy
40,17,5004,6.1,46,4.8,healthy
40.5,20,13240,2.9,69,4.7,healthy
38.5,38,12105,2.8,63,6.5,healthy
40.5,32,5004,7.2,41,3.6,unhealthy
40.6,25,5004,3.1,38,3.7,healthy
40.4,17,5004,3.1,41,6.2,healthy
39.1,23,12945,6.2,56,6.3,healthy
40.3,31,5004,6.1,44,3,unhealthy
40.6,14,5004,7.2,42,5.3,unhealthy
39.9,22,13237,2.9,50,5.8,healthy
40,39,5004,6.6,52,4.3,unhealthy
39.5,19,5972,2.8,68,5.4,healthy
39.4,26,13257,2.9,77,6.3,healthy
39.4,36,5004,2.8,53,6,healthy
40.4,27,5004,7.1,38,3.8,healthy
40.2,19,5004,2.9,60,3.8,healthy
40.5,29,12979,2.8,72,4.9,healthy
39.7,39,5585,2.8,62,6.9,healthy
40.6,18,13067,3.3,40,4.8,healthy
40.1,19,13238,2.8,81,6.2,healthy
39.9,27,13257,2.8,80,6.9,healthy
38.6,29,5004,5.5,65,7,healthy
39.6,24,12758,2.8,64,4.6,healthy
40.5,26,12412,2.8,48,5.3,healthy
40.1,14,13204,6.6,65,4.8,healthy
38.8,16,10937,3.9,53,6.1,healthy
39,24,5894,2.8,67,6.1,healthy
40,26,5004,2.8,44,6.2,healthy
40.6,21,5004,7.2,49,4.6,healthy
39.2,24,5004,7,65,5.2,healthy
39.6,26,6240,5.2,76,4,healthy
40.1,27,5126,2.8,42,5.5,healthy
40.3,19,13257,2.8,83,5.7,healthy
39.2,23,5265,7.2,44,3.7,healthy
40.6,28,5004,7.2,45,3.8,healthy
40.5,25,5041,5,37,3.1,healthy
38.6,27,5062,3.1,43,3.1,healthy
34.4,26,12978,4,81,6,healthy
38.5,31,13131,2.8,47,4.5,healthy
38.7,27,12965,6,68,6.9,healthy
40.6,14,12929,2.8,71,6.3,healthy
40.3,23,9485,3.8,57,4.7,healthy
40.3,22,13200,4.1,41,6,healthy
37,31,13257,6.5,59,5.5,healthy
40.5,25,5133,2.8,48,6.5,healthy
40.4,25,5004,7.2,39,3.2,healthy
40.5,37,5004,7.1,59,6.7,healthy
40.5,35,8931,3,50,5.9,unhealthy
40.6,33,5004,3,43,5.6,unhealthy
38.8,29,13257,6.1,69,6.4,healthy
39.7,17,13178,7.2,48,4.5,healthy
32.4,15,13252,2.8,69,6,healthy
40.5,20,13253,5.9,68,5.8,healthy
40.5,30,13254,4,59,4.2,healthy
40.2,21,13257,2.8,47,5.6,healthy
40,22,5004,7.2,38,3.4,healthy
37.7,18,5004,5.8,47,3.1,healthy
40.6,25,5618,7.2,52,4.8,healthy
39.7,16,13257,2.8,51,5.4,healthy
40.6,12,5004,7.2,46,3.6,unhealthy
39.4,14,10016,3.5,39,6.6,healthy
40.5,27,13257,5,61,4.5,healthy
40.5,38,5004,2.8,39,4.9,unhealthy
40.2,13,5004,7.2,64,3.1,healthy
40,29,9923,3.1,53,5.4,healthy
40.2,27,6320,3.1,67,5.4,healthy
40.2,24,5326,4.7,48,5.8,healthy
40.5,22,5004,3.6,46,3.3,healthy
38.7,27,12025,3,78,6.1,healthy
40.5,28,5004,6,46,3.2,healthy
40.4,27,13257,5.3,43,6.8,healthy
40.4,18,5004,4.3,39,3.9,healthy
37.8,12,13130,5.7,53,4.5,healthy
40.5,18,5004,6.5,38,3,healthy
40.5,24,13171,2.8,61,6.1,healthy
39.7,18,12835,2.8,61,4.5,healthy
40.2,12,5009,3.2,58,4.1,healthy
40.3,16,5004,5.8,45,4.8,healthy
39.4,40,12202,6.9,44,6.8,healthy
39.9,23,13257,3,69,5,healthy
40.6,27,5059,2.9,48,3.9,healthy
39.6,23,5004,2.8,62,4.9,healthy
40.2,21,5004,3.4,70,4.7,healthy
40.4,15,5394,6.3,61,6.5,healthy
39.1,26,13251,6.4,66,6.2,healthy
38.1,13,13257,6.9,54,6.6,healthy
40.4,33,9189,5,40,3.5,unhealthy
39.2,36,13257,2.8,71,5.7,healthy
40.5,31,12781,4.2,50,3.8,unhealthy
39.7,21,5004,3.1,40,4.3,healthy
40.4,11,12093,5.7,45,4.9,unhealthy
40.2,43,13256,2.9,48,5.8,unhealthy
40.5,20,5096,2.8,63,4.4,healthy
39.2,33,5004,7.2,42,3.2,healthy
40.6,17,13255,4,57,5.7,healthy
40.5,30,11281,2.9,60,3.2,healthy
39.4,15,13073,7.2,65,3.5,healthy
39.1,24,11390,6.8,50,6.9,healthy
40.2,15,13257,2.8,61,6.6,healthy
40.2,29,13257,4.5,68,6.2,healthy
39.2,24,5004,2.9,71,5.6,healthy
40.6,26,5004,3.3,39,4.5,healthy
39.4,14,12880,2.8,58,3.5,healthy
39.7,34,5294,2.8,56,5.3,healthy
40.3,29,13257,2.9,74,6.6,healthy
40.2,28,5195,7.2,67,4.4,healthy
40.3,22,5004,6.8,43,3.7,healthy
40.3,39,5034,6.1,40,6.9,unhealthy
40.5,20,13257,5.1,82,5,healthy
39.8,37,13249,2.8,55,5.5,healthy
40,27,11025,2.8,47,5.7,healthy
39.6,23,5004,3.7,40,6,healthy
39.8,30,5004,3.1,65,5.3,healthy
39.6,25,5157,2.8,48,3.4,healthy
39.9,31,5004,7,42,4.9,healthy
40.6,28,5004,7,38,3,healthy
40.2,19,10584,2.9,66,6.2,healthy
39.9,22,5004,3.6,48,6,healthy
39.2,39,13257,2.8,44,6.8,healthy
40.1,27,13255,5.9,39,4.3,healthy
39.8,17,13251,6.8,75,3.7,healthy
40.1,25,5004,3,40,5.2,healthy
40.5,16,13254,5.3,57,5.3,healthy
38.7,31,13257,2.8,82,6.6,healthy
40.3,33,5004,5,40,4.5,unhealthy
39.4,23,11366,5.4,69,6.8,healthy
40.4,12,13040,2.8,70,5.8,healthy
40.2,36,5004,7.1,50,4.9,unhealthy
40.2,11,11981,3.1,62,5.6,healthy
40.3,33,5004,3.6,41,5.2,unhealthy
40.6,27,5026,6.8,51,4.8,healthy
40.3,32,5004,7.2,54,5.5,unhealthy
38.8,13,13208,2.8,61,4.6,healthy
40,34,9532,2.8,65,5.2,healthy
39.9,27,12996,3.3,54,6.9,healthy
40.6,17,5004,2.8,48,3.4,healthy
40.4,23,12816,7.2,39,4.4,healthy
40.2,14,13257,2.8,54,6.9,unhealthy
40,28,10862,6.2,42,4.8,healthy
40.5,11,12758,3,65,4,healthy
40.5,21,7909,2.8,41,5.4,healthy
40.4,27,5004,7.2,38,6.2,healthy
39.4,20,12497,6.6,46,4.1,healthy
37.4,20,13257,2.8,66,6.7,healthy
39.8,17,5004,2.9,52,3.8,healthy
40.5,27,13211,6.8,50,5.1,healthy
39.5,26,13180,4.4,80,5.9,healthy
40.1,43,5004,7.2,47,4.3,unhealthy
40.6,32,5004,7.1,40,3.4,unhealthy
40.1,21,13253,2.8,40,3.5,healthy
40.5,22,5004,2.8,50,6.5,healthy
40,22,5004,7.2,41,5.2,healthy
39.9,25,13257,3.2,74,4.8,healthy
39.2,34,5603,7.2,51,6.1,healthy
40.3,19,10932,7.2,39,5,healthy
40.6,15,13162,7.2,65,5.1,healthy
38.8,12,7813,7.2,77,4,healthy
40.6,20,13252,2.8,50,5.6,healthy
38.7,19,6775,5.6,60,6.3,healthy
40.6,37,5004,2.8,49,5.1,unhealthy
40.6,14,5004,7.2,39,4.2,unhealthy
38.6,36,5004,4.5,43,5.4,healthy
40.2,24,13091,2.8,59,6.9,healthy
40.6,37,7147,4.4,49,4.6,unhealthy
37.7,32,13197,2.8,73,6.2,healthy
40.1,18,13244,3.2,46,4.7,healthy
39.7,29,9046,3.7,54,6.5,healthy
39.8,19,13102,3.4,54,6.6,healthy
38.9,23,6932,3.2,52,6.6,healthy
40.5,19,5004,7.2,45,5.5,healthy
40.3,14,13253,2.8,65,6.9,healthy
39.8,24,5004,2.9,48,4,healthy
39.7,15,5079,6.9,67,5.1,healthy
36.7,15,11355,3.4,65,5.1,healthy
40.5,37,5004,6,65,5.8,healthy
40.4,26,5929,6.8,45,3,healthy
40.6,20,5004,6,43,3.9,healthy
40.6,24,12272,2.8,37,3.9,healthy
40.6,41,5004,6.9,49,3.2,unhealthy
36.3,28,13257,2.8,79,4.7,healthy
39.8,23,13253,2.8,54,5.4,healthy
40.6,32,11595,7.1,67,3.5,healthy
40.5,21,5571,7.2,51,3.5,healthy
40,24,5004,7.2,50,4.2,healthy
39.9,22,13041,2.8,70,5.9,healthy
40.6,21,5004,6.1,51,3.3,healthy
40.6,25,5004,2.8,41,3.5,healthy
40.1,31,5486,2.8,69,6.7,healthy
38.9,16,13255,3.2,76,6.1,healthy
39.2,29,13257,5.1,58,5,healthy
40.1,27,5004,7.2,54,3.5,healthy
40.5,27,5004,7.2,53,6.7,healthy
40.5,20,5004,7.2,76,6.4,healthy
40.1,24,13257,3.7,39,4.7,healthy
40,20,6301,5.6,52,6.4,healthy
39.6,19,13158,2.8,66,5.8,healthy
40.1,24,13257,4.4,58,5.7,healthy
40.5,29,5645,2.8,38,6.9,healthy
40.6,23,7619,2.8,48,3.2,healthy
39.4,29,5411,7.1,40,3.7,healthy
40.4,22,5004,7,41,5.2,healthy
40.6,25,13124,6.8,45,4.3,healthy
40,20,5217,5.1,51,3.2,healthy
40.5,26,12217,7.2,49,4.7,healthy
38,25,13257,2.8,75,4.8,healthy
39.7,23,13231,7.2,51,5.8,healthy
40.3,34,13250,2.8,72,6.1,healthy
40.6,37,5004,7.2,61,3.4,healthy
40.4,24,5201,3.9,52,4.7,healthy
40.3,30,6196,7.2,52,5.1,healthy
36.8,29,13257,7,73,6.2,healthy
40.6,21,5652,6.9,58,5.5,healthy
40.6,31,13257,2.8,60,5.3,healthy
40.6,31,5195,7.2,48,4.9,unhealthy
40.6,25,5004,3.1,38,6.8,healthy
39.6,28,5004,3.7,60,3.7,healthy
37.3,23,13253,2.8,72,6.2,healthy
40.5,24,11210,4.9,48,3.5,healthy
40.5,31,5057,7.2,47,7,unhealthy
40.6,26,5004,2.9,44,3.5,healthy
40.6,27,5004,3.3,43,4.3,healthy
40.6,22,6779,6,42,4.5,healthy
40.5,31,5004,2.8,38,5.9,unhealthy
40.5,38,13257,6.8,58,6.8,healthy
39.7,18,13257,5.5,74,6,healthy
38.9,32,13257,2.8,62,7,healthy
40.4,18,12901,2.8,62,7,healthy
40.5,24,5004,4.7,41,6.7,healthy
40.6,28,5004,7,40,6,healthy
40.5,29,10411,2.8,57,5.2,healthy
39,13,5004,7.2,53,3.4,healthy
39.4,40,5029,3.2,42,4.9,healthy
40.3,22,5004,2.8,50,4,healthy
40.2,16,5004,7.2,38,4,healthy
39.4,19,5004,5.5,37,3.5,healthy
40.6,36,13135,4.2,58,6.4,healthy
40.2,29,5004,7.1,55,3.4,healthy
39.3,30,13257,2.8,75,6.9,healthy
40.3,28,5004,7.2,40,3.3,healthy
40.6,30,5004,5.1,43,3.3,healthy
40.1,13,13257,3.9,70,5.4,healthy
40.6,22,5844,5.7,38,4.1,healthy
40.6,23,5004,3.2,38,3.2,healthy
40.1,16,11009,7.2,37,4.2,healthy
40,27,5004,7,40,3.6,healthy
40.3,16,13238,4.5,68,6.5,healthy
40.6,18,10980,3.2,38,3.3,healthy
39.7,33,13245,6.1,47,6.7,healthy
40,35,11152,3.4,44,5.7,unhealthy
40.1,24,13181,4.1,52,3.5,healthy
40.3,19,5004,3.8,50,5,healthy
39.7,22,13257,7,71,4.8,healthy
40,24,5109,5.2,66,4.7,healthy
40.3,34,13208,7.2,42,5.5,unhealthy
38.6,30,5004,7,51,4.4,healthy
40.1,32,8891,2.8,40,5.2,unhealthy
40.6,18,6921,7.2,46,6.8,healthy
40.6,21,5004,7.2,37,3.1,healthy
40.4,32,9282,2.9,71,4.8,healthy
40.6,23,5004,7.2,37,3.1,healthy
40.3,34,5004,4.3,44,5,unhealthy
40.1,27,6519,3.6,78,3.4,healthy
37.4,41,13257,2.8,58,7,healthy
40.3,32,13152,7,61,3.9,healthy
36.1,24,13254,2.8,76,6.9,healthy
40.5,21,9131,4.9,50,6,healthy
39.4,28,13257,2.8,83,7,healthy
39.9,22,5004,6.4,50,5,healthy
39.9,19,13027,2.8,79,6,healthy
40.5,25,5004,2.8,38,3.4,healthy
40.6,20,5004,7.2,47,5.2,healthy
39.7,20,5540,3.9,72,5.6,healthy
40,20,5004,2.8,43,5.2,healthy
40.2,25,13256,2.8,55,5.5,healthy
38.5,22,13257,2.8,76,6,healthy
40.4,18,5004,4.9,45,4.9,healthy
40.1,33,5004,7,37,5,unhealthy
40.6,35,13246,3.9,45,3.4,unhealthy
39.7,29,13167,2.8,74,6.9,healthy
40.4,18,6666,5.6,57,5.7,healthy
39.3,35,5008,3,45,6.4,healthy
39.7,30,5112,7.2,58,6.7,healthy
40.1,25,5004,7.2,48,3.3,healthy
40.5,28,5004,5.4,40,3,healthy
40.6,31,11338,3.1,48,4,unhealthy
39.7,25,13254,7.2,50,5.3,healthy
40.2,32,13257,2.8,55,6.5,healthy
40.5,22,5004,7.2,42,3,healthy
39.5,25,12651,4.8,43,6,healthy
40.2,41,5004,7.2,49,3.1,unhealthy
40.2,25,7993,3.1,40,4.4,healthy
39.9,21,5004,6.8,38,3.5,healthy
40.6,28,13009,4.1,79,6.6,healthy
40.6,36,5588,7.2,50,6.1,unhealthy
40.2,34,10774,7,55,4.8,healthy
37.3,31,12138,2.8,78,3.8,healthy
40.5,31,5004,6.9,46,3.6,unhealthy
40.6,28,6680,7.2,41,5.7,healthy
40.6,36,9936,3.6,41,3.6,unhealthy
40.6,18,13253,2.8,82,3.2,healthy
39.8,24,13256,2.8,52,6.9,healthy
38.9,18,5953,2.9,71,5.8,healthy
40.4,22,5049,2.8,43,3.6,healthy
39.6,30,5255,2.9,63,6.7,healthy
40.5,26,12927,2.9,43,4,healthy
40.5,21,11885,4.9,57,5.9,healthy
37.6,14,13257,3,83,5.7,healthy
40.5,36,5004,7.2,45,3.7,unhealthy
39.4,22,5004,2.8,57,3.4,healthy
39.7,26,10376,4.7,42,4.2,healthy
40.3,38,5004,5.3,59,4.4,healthy
39.8,26,7429,2.9,47,6.9,healthy
38.1,18,13241,5.3,77,5.2,healthy
37.7,14,13257,2.8,75,6.6,healthy
38.2,18,11545,2.9,67,6.3,healthy
40.3,22,6199,3.6,67,6.3,healthy
40.2,31,5004,7,44,4,unhealthy
40.5,36,12735,7.2,61,5.1,healthy
37.8,16,13257,2.8,78,7,healthy
40.6,26,5004,3.2,49,3.8,healthy
40.5,25,5004,7.2,54,3.8,healthy
40.1,26,12849,2.8,45,4.1,healthy
39.1,26,13257,2.8,81,6,healthy
38.6,28,5765,2.9,53,6.7,healthy
39.2,17,6870,7.1,61,5.5,healthy
40.6,15,12929,3.6,50,6.2,healthy
40.5,28,13115,6.5,40,3.5,healthy
40.6,30,13254,2.8,59,6,healthy
40.6,34,5004,3.9,43,4.4,unhealthy
38.7,25,11767,2.8,76,4.2,healthy
40.5,16,5004,7.2,44,6.5,healthy
40.5,28,5004,7.1,38,5,healthy
40.5,23,5004,7.2,48,6.3,healthy
40.1,23,13253,7.2,63,4.9,healthy
39.9,16,13222,6.2,64,5.9,healthy
39.8,13,13257,2.8,79,4.2,healthy
40.4,23,13257,2.8,65,5.7,healthy
39.8,21,13242,2.8,53,4.2,healthy
39.9,32,5368,2.8,55,5.2,healthy
39.9,22,13257,3.1,50,3.3,healthy
39.5,44,11518,3.4,56,3.2,healthy
40.5,40,13016,6.9,58,6.2,healthy
40.4,19,9504,2.8,56,3.7,healthy
39.3,31,13025,7.2,39,6,healthy
40.4,19,5158,6.7,44,3.4,healthy
